[10/05/22 13:08:43:0759276] [INFO   ]: Logging started
[10/05/22 13:08:43:1136713] [INFO   ]: Starting Spooler receive
[10/05/22 13:08:43:5531102] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:43:5564216] [INFO   ]: Spooler requested update
[10/05/22 13:08:43:6560715] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:43:6569254] [INFO   ]: Spooler requested update
[10/05/22 13:08:43:8111126] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:43:8223069] [INFO   ]: Spooler requested update
[10/05/22 13:08:43:9070530] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:43:9085945] [INFO   ]: Spooler requested update
[10/05/22 13:08:43:9816855] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:43:9823671] [INFO   ]: Spooler requested update
[10/05/22 13:08:44:0778748] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:44:0785416] [INFO   ]: Spooler requested update
[10/05/22 13:08:44:1690836] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:44:1697856] [INFO   ]: Spooler requested update
[10/05/22 13:08:44:2665657] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:44:2690619] [INFO   ]: Spooler requested update
[10/05/22 13:08:44:4230976] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:44:4236697] [INFO   ]: Spooler requested update
[10/05/22 13:08:44:5190682] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:44:5206172] [INFO   ]: Spooler requested update
[10/05/22 13:08:44:6097768] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:44:6109467] [INFO   ]: Spooler requested update
[10/05/22 13:08:44:7106828] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:44:7119166] [INFO   ]: Spooler requested update
[10/05/22 13:08:44:8226080] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:44:8239794] [INFO   ]: Spooler requested update
