[10/05/22 13:14:33:3253732] [INFO   ]: Logging started
[10/05/22 13:14:33:3768019] [INFO   ]: Starting Spooler receive
[10/05/22 13:14:34:7470195] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:34:7483466] [INFO   ]: Spooler requested update
[10/05/22 13:14:34:8744388] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:34:8750045] [INFO   ]: Spooler requested update
[10/05/22 13:14:34:9460467] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:34:9469419] [INFO   ]: Spooler requested update
[10/05/22 13:14:35:0286241] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:35:0369730] [INFO   ]: Spooler requested update
[10/05/22 13:14:35:1350980] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:35:1358326] [INFO   ]: Spooler requested update
[10/05/22 13:14:35:2242207] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:35:2251687] [INFO   ]: Spooler requested update
[10/05/22 13:14:35:3216078] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:35:3225460] [INFO   ]: Spooler requested update
[10/05/22 13:14:35:4243020] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:35:4254516] [INFO   ]: Spooler requested update
[10/05/22 13:14:35:5181338] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:35:5204976] [INFO   ]: Spooler requested update
[10/05/22 13:14:35:6232785] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:35:6245110] [INFO   ]: Spooler requested update
[10/05/22 13:14:35:7246978] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:35:7257390] [INFO   ]: Spooler requested update
[10/05/22 13:14:35:8242818] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:35:8255845] [INFO   ]: Spooler requested update
[10/05/22 13:14:35:9242086] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:35:9253650] [INFO   ]: Spooler requested update
[10/05/22 13:14:36:0243434] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:36:0276120] [INFO   ]: Spooler requested update
[10/05/22 13:14:36:1554285] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:36:1583198] [INFO   ]: Spooler requested update
[10/05/22 13:14:36:3129215] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:36:3569118] [INFO   ]: Spooler requested update
[10/05/22 13:14:36:4770928] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:36:4845453] [INFO   ]: Spooler requested update
[10/05/22 13:14:36:5850423] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:36:5870863] [INFO   ]: Spooler requested update
[10/05/22 13:14:36:7134399] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:36:7183599] [INFO   ]: Spooler requested update
