[09/05/22 16:12:10:4604312] [INFO   ]: Logging started
[09/05/22 16:12:10:4710873] [INFO   ]: Starting Spooler receive
[09/05/22 16:12:11:1391362] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:11:1395656] [INFO   ]: Spooler requested update
[09/05/22 16:12:11:2219113] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:11:2221176] [INFO   ]: Spooler requested update
[09/05/22 16:12:11:3005663] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:11:3007648] [INFO   ]: Spooler requested update
[09/05/22 16:12:11:3779722] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:11:3781804] [INFO   ]: Spooler requested update
[09/05/22 16:12:11:4549666] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:11:4551774] [INFO   ]: Spooler requested update
[09/05/22 16:12:11:5331159] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:11:5333211] [INFO   ]: Spooler requested update
[09/05/22 16:12:11:6094445] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:11:6096307] [INFO   ]: Spooler requested update
[09/05/22 16:12:11:6863132] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:11:6865174] [INFO   ]: Spooler requested update
[09/05/22 16:12:11:7631564] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:11:7633700] [INFO   ]: Spooler requested update
[09/05/22 16:12:11:8431157] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:11:8433119] [INFO   ]: Spooler requested update
[09/05/22 16:12:11:9179417] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:11:9181619] [INFO   ]: Spooler requested update
[09/05/22 16:12:11:9954050] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:11:9956073] [INFO   ]: Spooler requested update
[09/05/22 16:12:12:0733038] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:12:0735010] [INFO   ]: Spooler requested update
[09/05/22 16:12:12:1519411] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:12:1526773] [INFO   ]: Spooler requested update
[09/05/22 16:12:12:2291826] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:12:2300247] [INFO   ]: Spooler requested update
[09/05/22 16:12:12:3223175] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:12:3230438] [INFO   ]: Spooler requested update
[09/05/22 16:12:12:4149783] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:12:4156849] [INFO   ]: Spooler requested update
[09/05/22 16:12:12:4928666] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:12:4936405] [INFO   ]: Spooler requested update
[09/05/22 16:12:12:5846773] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:12:5854280] [INFO   ]: Spooler requested update
[09/05/22 16:12:12:6617868] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:12:6625234] [INFO   ]: Spooler requested update
[09/05/22 16:12:12:7542790] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:12:7549837] [INFO   ]: Spooler requested update
[09/05/22 16:12:12:8474103] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:12:8482232] [INFO   ]: Spooler requested update
[09/05/22 16:12:12:9251034] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:12:9257935] [INFO   ]: Spooler requested update
[09/05/22 16:12:13:0178902] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:13:0185561] [INFO   ]: Spooler requested update
[09/05/22 16:12:13:0954260] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:13:0961028] [INFO   ]: Spooler requested update
[09/05/22 16:12:13:1729175] [DEBUG  ]: Recieving packet from Spooler of len 2
