[10/05/22 13:08:42:7707728] [INFO   ]: Logging started
[10/05/22 13:08:42:8167017] [INFO   ]: Starting Spooler receive
[10/05/22 13:08:43:5396635] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:43:5420112] [INFO   ]: Spooler requested update
[10/05/22 13:08:43:6544765] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:43:6553623] [INFO   ]: Spooler requested update
[10/05/22 13:08:43:8048880] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:43:8104085] [INFO   ]: Spooler requested update
[10/05/22 13:08:43:9054598] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:43:9067136] [INFO   ]: Spooler requested update
[10/05/22 13:08:43:9809572] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:43:9813675] [INFO   ]: Spooler requested update
[10/05/22 13:08:44:0750406] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:44:0774400] [INFO   ]: Spooler requested update
[10/05/22 13:08:44:1674692] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:44:1683475] [INFO   ]: Spooler requested update
[10/05/22 13:08:44:2634456] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:44:2656522] [INFO   ]: Spooler requested update
[10/05/22 13:08:44:4190051] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:44:4227319] [INFO   ]: Spooler requested update
[10/05/22 13:08:44:5163158] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:44:5177300] [INFO   ]: Spooler requested update
[10/05/22 13:08:44:6077331] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:44:6088407] [INFO   ]: Spooler requested update
[10/05/22 13:08:44:7089820] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:44:7099835] [INFO   ]: Spooler requested update
[10/05/22 13:08:44:8187423] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:44:8218426] [INFO   ]: Spooler requested update
[10/05/22 13:08:44:9217508] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:44:9252597] [INFO   ]: Spooler requested update
