[10/05/22 13:14:34:3601152] [INFO   ]: Logging started
[10/05/22 13:14:34:4009814] [INFO   ]: Starting Spooler receive
[10/05/22 13:14:34:7813838] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:34:7834794] [INFO   ]: Spooler requested update
[10/05/22 13:14:34:8775701] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:34:8782601] [INFO   ]: Spooler requested update
[10/05/22 13:14:34:9518229] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:34:9540706] [INFO   ]: Spooler requested update
[10/05/22 13:14:35:0446676] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:35:0488946] [INFO   ]: Spooler requested update
[10/05/22 13:14:35:1402178] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:35:1411188] [INFO   ]: Spooler requested update
[10/05/22 13:14:35:2301143] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:35:2368543] [INFO   ]: Spooler requested update
[10/05/22 13:14:35:3273667] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:35:3293355] [INFO   ]: Spooler requested update
[10/05/22 13:14:35:4297812] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:35:4312249] [INFO   ]: Spooler requested update
[10/05/22 13:14:35:5252939] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:35:5305808] [INFO   ]: Spooler requested update
[10/05/22 13:14:35:6297842] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:35:6316384] [INFO   ]: Spooler requested update
[10/05/22 13:14:35:7322806] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:35:7346398] [INFO   ]: Spooler requested update
[10/05/22 13:14:35:8312276] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:35:8338648] [INFO   ]: Spooler requested update
[10/05/22 13:14:35:9302312] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:35:9324488] [INFO   ]: Spooler requested update
[10/05/22 13:14:36:0489711] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:36:0553716] [INFO   ]: Spooler requested update
[10/05/22 13:14:36:1783880] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:36:1840024] [INFO   ]: Spooler requested update
[10/05/22 13:14:36:3856554] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:36:3878509] [INFO   ]: Spooler requested update
[10/05/22 13:14:36:4957308] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:36:5021438] [INFO   ]: Spooler requested update
[10/05/22 13:14:36:6034506] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:36:6049915] [INFO   ]: Spooler requested update
[10/05/22 13:14:36:7502885] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:36:7580854] [INFO   ]: Spooler requested update
[10/05/22 13:14:36:8885485] [DEBUG  ]: Recieving packet from Spooler of len 2
