[10/05/22 13:16:30:0326819] [INFO   ]: Logging started
[10/05/22 13:16:30:0681769] [INFO   ]: Starting Spooler receive
[10/05/22 13:16:30:9338296] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:30:9356482] [INFO   ]: Spooler requested update
[10/05/22 13:16:31:0207201] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:31:0219480] [INFO   ]: Spooler requested update
[10/05/22 13:16:31:1048973] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:31:1056461] [INFO   ]: Spooler requested update
[10/05/22 13:16:31:2132052] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:31:2143768] [INFO   ]: Spooler requested update
[10/05/22 13:16:31:3053312] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:31:3064782] [INFO   ]: Spooler requested update
[10/05/22 13:16:31:3921751] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:31:3947032] [INFO   ]: Spooler requested update
[10/05/22 13:16:31:4857221] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:31:4882190] [INFO   ]: Spooler requested update
[10/05/22 13:16:31:5835631] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:31:5847266] [INFO   ]: Spooler requested update
[10/05/22 13:16:31:7930280] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:31:8324793] [INFO   ]: Spooler requested update
[10/05/22 13:16:31:9153507] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:31:9179137] [INFO   ]: Spooler requested update
[10/05/22 13:16:32:0142027] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:32:0166454] [INFO   ]: Spooler requested update
[10/05/22 13:16:32:1007208] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:32:1010889] [INFO   ]: Spooler requested update
[10/05/22 13:16:32:1840838] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:32:1846071] [INFO   ]: Spooler requested update
[10/05/22 13:16:32:2714348] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:32:2736225] [INFO   ]: Spooler requested update
