[10/05/22 13:16:29:7155162] [INFO   ]: Logging started
[10/05/22 13:16:29:7539835] [INFO   ]: Starting Spooler receive
[10/05/22 13:16:30:9179331] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:30:9196594] [INFO   ]: Spooler requested update
[10/05/22 13:16:31:0190143] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:31:0198298] [INFO   ]: Spooler requested update
[10/05/22 13:16:31:1028048] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:31:1040999] [INFO   ]: Spooler requested update
[10/05/22 13:16:31:2114200] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:31:2125867] [INFO   ]: Spooler requested update
[10/05/22 13:16:31:3033021] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:31:3043132] [INFO   ]: Spooler requested update
[10/05/22 13:16:31:3878284] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:31:3893454] [INFO   ]: Spooler requested update
[10/05/22 13:16:31:4839073] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:31:4847636] [INFO   ]: Spooler requested update
[10/05/22 13:16:31:5820819] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:31:5828954] [INFO   ]: Spooler requested update
[10/05/22 13:16:31:7153781] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:31:7924464] [INFO   ]: Spooler requested update
[10/05/22 13:16:31:9142304] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:31:9149250] [INFO   ]: Spooler requested update
[10/05/22 13:16:32:0082197] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:32:0137490] [INFO   ]: Spooler requested update
[10/05/22 13:16:32:1000926] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:32:1004707] [INFO   ]: Spooler requested update
[10/05/22 13:16:32:1833247] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:32:1837732] [INFO   ]: Spooler requested update
[10/05/22 13:16:32:2657960] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:32:2679932] [INFO   ]: Spooler requested update
[10/05/22 13:16:32:3771024] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:32:3791975] [INFO   ]: Spooler requested update
[10/05/22 13:16:32:5669795] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:32:5732184] [INFO   ]: Spooler requested update
[10/05/22 13:16:32:7135225] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:32:7176077] [INFO   ]: Spooler requested update
[10/05/22 13:16:32:8675362] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:32:8715983] [INFO   ]: Spooler requested update
[10/05/22 13:16:32:9981919] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:33:0003319] [INFO   ]: Spooler requested update
[10/05/22 13:16:33:1195137] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:33:1233106] [INFO   ]: Spooler requested update
[10/05/22 13:16:33:2536136] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:33:2577614] [INFO   ]: Spooler requested update
[10/05/22 13:16:33:3847715] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:33:3889030] [INFO   ]: Spooler requested update
[10/05/22 13:16:33:5256816] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:33:5294026] [INFO   ]: Spooler requested update
[10/05/22 13:16:33:6699839] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:33:6741849] [INFO   ]: Spooler requested update
[10/05/22 13:16:33:8050275] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:33:8085681] [INFO   ]: Spooler requested update
[10/05/22 13:16:33:9399649] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:33:9471597] [INFO   ]: Spooler requested update
[10/05/22 13:16:34:0678154] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:34:0736679] [INFO   ]: Spooler requested update
[10/05/22 13:16:34:2187716] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:34:2261485] [INFO   ]: Spooler requested update
[10/05/22 13:16:34:3551393] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:34:3603253] [INFO   ]: Spooler requested update
[10/05/22 13:16:34:5067418] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:34:5218959] [INFO   ]: Spooler requested update
[10/05/22 13:16:34:6700633] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:34:6736695] [INFO   ]: Spooler requested update
[10/05/22 13:16:34:7857176] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:34:7876106] [INFO   ]: Spooler requested update
[10/05/22 13:16:34:9090426] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:34:9160353] [INFO   ]: Spooler requested update
[10/05/22 13:16:35:1050504] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:35:1081429] [INFO   ]: Spooler requested update
[10/05/22 13:16:35:2432339] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:35:2491370] [INFO   ]: Spooler requested update
[10/05/22 13:16:35:3858624] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:35:3891192] [INFO   ]: Spooler requested update
[10/05/22 13:16:35:4949150] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:35:4965251] [INFO   ]: Spooler requested update
[10/05/22 13:16:35:5943112] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:35:5964345] [INFO   ]: Spooler requested update
[10/05/22 13:16:35:6951770] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:35:6973678] [INFO   ]: Spooler requested update
[10/05/22 13:16:35:8053419] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:35:8082263] [INFO   ]: Spooler requested update
[10/05/22 13:16:35:9280311] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:35:9316745] [INFO   ]: Spooler requested update
[10/05/22 13:16:36:0572677] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:36:0608715] [INFO   ]: Spooler requested update
[10/05/22 13:16:36:1900956] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:36:1943310] [INFO   ]: Spooler requested update
[10/05/22 13:16:36:3261198] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:36:3309265] [INFO   ]: Spooler requested update
[10/05/22 13:16:36:4543015] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:36:4586168] [INFO   ]: Spooler requested update
[10/05/22 13:16:36:5962338] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:36:6058670] [INFO   ]: Spooler requested update
[10/05/22 13:16:36:7467532] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:36:7500985] [INFO   ]: Spooler requested update
[10/05/22 13:16:36:8853982] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:36:8893857] [INFO   ]: Spooler requested update
[10/05/22 13:16:37:0127854] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:37:0167453] [INFO   ]: Spooler requested update
[10/05/22 13:16:37:1823972] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:16:37:1910920] [INFO   ]: Spooler requested update
