[10/05/22 13:14:34:0124528] [INFO   ]: Logging started
[10/05/22 13:14:34:0559029] [INFO   ]: Starting Spooler receive
[10/05/22 13:14:34:7742725] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:34:7755388] [INFO   ]: Spooler requested update
[10/05/22 13:14:34:8766457] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:34:8771671] [INFO   ]: Spooler requested update
[10/05/22 13:14:34:9497865] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:34:9513921] [INFO   ]: Spooler requested update
[10/05/22 13:14:35:0427138] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:35:0443528] [INFO   ]: Spooler requested update
[10/05/22 13:14:35:1385095] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:35:1393277] [INFO   ]: Spooler requested update
[10/05/22 13:14:35:2282284] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:35:2291788] [INFO   ]: Spooler requested update
[10/05/22 13:14:35:3257173] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:35:3266094] [INFO   ]: Spooler requested update
[10/05/22 13:14:35:4281068] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:35:4289664] [INFO   ]: Spooler requested update
[10/05/22 13:14:35:5234141] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:35:5246080] [INFO   ]: Spooler requested update
[10/05/22 13:14:35:6278274] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:35:6289563] [INFO   ]: Spooler requested update
[10/05/22 13:14:35:7290828] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:35:7314455] [INFO   ]: Spooler requested update
[10/05/22 13:14:35:8290058] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:35:8302696] [INFO   ]: Spooler requested update
[10/05/22 13:14:35:9285514] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:35:9295687] [INFO   ]: Spooler requested update
[10/05/22 13:14:36:0387839] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:36:0432382] [INFO   ]: Spooler requested update
[10/05/22 13:14:36:1717848] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:36:1747524] [INFO   ]: Spooler requested update
[10/05/22 13:14:36:3764540] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:36:3823163] [INFO   ]: Spooler requested update
[10/05/22 13:14:36:4927539] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:36:4951781] [INFO   ]: Spooler requested update
[10/05/22 13:14:36:5987092] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:14:36:6003128] [INFO   ]: Spooler requested update
[10/05/22 13:14:36:7374058] [DEBUG  ]: Recieving packet from Spooler of len 2
