[10/05/22 13:00:40:7888590] [INFO   ]: Logging started
[10/05/22 13:00:40:8249964] [INFO   ]: Starting Spooler receive
[10/05/22 13:00:40:9776812] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:40:9787945] [INFO   ]: Spooler requested update
[10/05/22 13:00:41:0731885] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:41:0743791] [INFO   ]: Spooler requested update
[10/05/22 13:00:41:2208326] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:41:2215212] [INFO   ]: Spooler requested update
[10/05/22 13:00:41:3077160] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:41:3083935] [INFO   ]: Spooler requested update
[10/05/22 13:00:41:4085418] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:41:4092149] [INFO   ]: Spooler requested update
[10/05/22 13:00:41:4946205] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:41:4951903] [INFO   ]: Spooler requested update
[10/05/22 13:00:41:6079388] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:41:6093865] [INFO   ]: Spooler requested update
[10/05/22 13:00:41:7326629] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:41:7346182] [INFO   ]: Spooler requested update
[10/05/22 13:00:41:8457979] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:41:8513684] [INFO   ]: Spooler requested update
[10/05/22 13:00:41:9384036] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:41:9392171] [INFO   ]: Spooler requested update
[10/05/22 13:00:42:1970083] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:42:1976200] [INFO   ]: Spooler requested update
[10/05/22 13:00:42:3211072] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:42:3217863] [INFO   ]: Spooler requested update
[10/05/22 13:00:42:4186215] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:42:4202234] [INFO   ]: Spooler requested update
[10/05/22 13:00:42:5568717] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:42:5602774] [INFO   ]: Spooler requested update
[10/05/22 13:00:42:7079325] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:42:7099793] [INFO   ]: Spooler requested update
[10/05/22 13:00:42:8788590] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:42:8836746] [INFO   ]: Spooler requested update
[10/05/22 13:00:43:0415464] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:43:0442007] [INFO   ]: Spooler requested update
[10/05/22 13:00:43:1822090] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:43:1895047] [INFO   ]: Spooler requested update
[10/05/22 13:00:43:3334701] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:43:3381833] [INFO   ]: Spooler requested update
[10/05/22 13:00:43:4779189] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:43:4892417] [INFO   ]: Spooler requested update
[10/05/22 13:00:43:6483512] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:43:6545889] [INFO   ]: Spooler requested update
[10/05/22 13:00:43:8253620] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:43:8271387] [INFO   ]: Spooler requested update
[10/05/22 13:00:44:0056646] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:44:0123178] [INFO   ]: Spooler requested update
[10/05/22 13:00:44:2123226] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:44:2147630] [INFO   ]: Spooler requested update
[10/05/22 13:00:44:3542485] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:44:3605492] [INFO   ]: Spooler requested update
[10/05/22 13:00:44:5266822] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:44:5344556] [INFO   ]: Spooler requested update
[10/05/22 13:00:44:7077940] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:44:7108589] [INFO   ]: Spooler requested update
[10/05/22 13:00:45:0223172] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/2
