[10/05/22 13:00:40:0788017] [INFO   ]: Logging started
[10/05/22 13:00:40:1283342] [INFO   ]: Starting Spooler receive
[10/05/22 13:00:40:9597479] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:40:9607839] [INFO   ]: Spooler requested update
[10/05/22 13:00:41:0640322] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:41:0665388] [INFO   ]: Spooler requested update
[10/05/22 13:00:41:2033855] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:41:2174790] [INFO   ]: Spooler requested update
[10/05/22 13:00:41:3032464] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:41:3037807] [INFO   ]: Spooler requested update
[10/05/22 13:00:41:4065225] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:41:4073156] [INFO   ]: Spooler requested update
[10/05/22 13:00:41:4931721] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:41:4935746] [INFO   ]: Spooler requested update
[10/05/22 13:00:41:6045830] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:41:6053218] [INFO   ]: Spooler requested update
[10/05/22 13:00:41:7241907] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:41:7250799] [INFO   ]: Spooler requested update
[10/05/22 13:00:41:8440331] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:41:8444672] [INFO   ]: Spooler requested update
[10/05/22 13:00:41:9355711] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:41:9370840] [INFO   ]: Spooler requested update
[10/05/22 13:00:42:0847406] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:42:1204608] [INFO   ]: Spooler requested update
[10/05/22 13:00:42:3189705] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:42:3197434] [INFO   ]: Spooler requested update
[10/05/22 13:00:42:4105148] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:42:4117866] [INFO   ]: Spooler requested update
[10/05/22 13:00:42:5366650] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:42:5405718] [INFO   ]: Spooler requested update
[10/05/22 13:00:42:6790798] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:42:6853260] [INFO   ]: Spooler requested update
[10/05/22 13:00:42:8599534] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:42:8712281] [INFO   ]: Spooler requested update
[10/05/22 13:00:43:0107281] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:43:0220720] [INFO   ]: Spooler requested update
[10/05/22 13:00:43:1573658] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:43:1595671] [INFO   ]: Spooler requested update
[10/05/22 13:00:43:3042490] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:43:3086697] [INFO   ]: Spooler requested update
[10/05/22 13:00:43:4518260] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:43:4563067] [INFO   ]: Spooler requested update
[10/05/22 13:00:43:6225910] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:43:6265546] [INFO   ]: Spooler requested update
[10/05/22 13:00:43:7987967] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:43:8054531] [INFO   ]: Spooler requested update
[10/05/22 13:00:43:9760573] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:43:9906135] [INFO   ]: Spooler requested update
[10/05/22 13:00:44:1900187] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:44:2037326] [INFO   ]: Spooler requested update
[10/05/22 13:00:44:3321614] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:44:3377250] [INFO   ]: Spooler requested update
[10/05/22 13:00:44:4983557] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:44:5051864] [INFO   ]: Spooler requested update
[10/05/22 13:00:44:6735209] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:44:6774264] [INFO   ]: Spooler requested update
[10/05/22 13:00:44:9898166] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/2
