[09/05/22 16:12:10:2582872] [INFO   ]: Logging started
[09/05/22 16:12:10:2691903] [INFO   ]: Starting Spooler receive
[09/05/22 16:12:11:1348778] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:11:1352489] [INFO   ]: Spooler requested update
[09/05/22 16:12:11:2210313] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:11:2212530] [INFO   ]: Spooler requested update
[09/05/22 16:12:11:2997875] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:11:3000160] [INFO   ]: Spooler requested update
[09/05/22 16:12:11:3771956] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:11:3774174] [INFO   ]: Spooler requested update
[09/05/22 16:12:11:4541475] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:11:4543922] [INFO   ]: Spooler requested update
[09/05/22 16:12:11:5323124] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:11:5325659] [INFO   ]: Spooler requested update
[09/05/22 16:12:11:6087082] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:11:6089308] [INFO   ]: Spooler requested update
[09/05/22 16:12:11:6855766] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:11:6857885] [INFO   ]: Spooler requested update
[09/05/22 16:12:11:7624009] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:11:7626187] [INFO   ]: Spooler requested update
[09/05/22 16:12:11:8423863] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:11:8426153] [INFO   ]: Spooler requested update
[09/05/22 16:12:11:9171576] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:11:9174180] [INFO   ]: Spooler requested update
[09/05/22 16:12:11:9946528] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:11:9948898] [INFO   ]: Spooler requested update
[09/05/22 16:12:12:0724597] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:12:0727285] [INFO   ]: Spooler requested update
[09/05/22 16:12:12:1491750] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:12:1499250] [INFO   ]: Spooler requested update
[09/05/22 16:12:12:2267982] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:12:2275287] [INFO   ]: Spooler requested update
[09/05/22 16:12:12:3199919] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:12:3207549] [INFO   ]: Spooler requested update
[09/05/22 16:12:12:4127888] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:12:4135145] [INFO   ]: Spooler requested update
[09/05/22 16:12:12:4904564] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:12:4912533] [INFO   ]: Spooler requested update
[09/05/22 16:12:12:5824497] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:12:5831689] [INFO   ]: Spooler requested update
[09/05/22 16:12:12:6594825] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:12:6602782] [INFO   ]: Spooler requested update
[09/05/22 16:12:12:7520773] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 16:12:12:7528079] [INFO   ]: Spooler requested update
[09/05/22 16:12:12:8450543] [DEBUG  ]: Recieving packet from Spooler of len 2
