[10/05/22 13:08:42:2727665] [INFO   ]: Logging started
[10/05/22 13:08:42:3141116] [INFO   ]: Starting Spooler receive
[10/05/22 13:08:43:5248694] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:43:5271286] [INFO   ]: Spooler requested update
[10/05/22 13:08:43:6520082] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:43:6533359] [INFO   ]: Spooler requested update
[10/05/22 13:08:43:7857597] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:43:8040816] [INFO   ]: Spooler requested update
[10/05/22 13:08:43:9007169] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:43:9051204] [INFO   ]: Spooler requested update
[10/05/22 13:08:43:9798725] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:43:9804569] [INFO   ]: Spooler requested update
[10/05/22 13:08:44:0696916] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:44:0745792] [INFO   ]: Spooler requested update
[10/05/22 13:08:44:1602603] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:44:1665215] [INFO   ]: Spooler requested update
[10/05/22 13:08:44:2581597] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:44:2625744] [INFO   ]: Spooler requested update
[10/05/22 13:08:44:3934805] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:44:4186338] [INFO   ]: Spooler requested update
[10/05/22 13:08:44:5122123] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:44:5152724] [INFO   ]: Spooler requested update
[10/05/22 13:08:44:6058507] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:44:6070379] [INFO   ]: Spooler requested update
[10/05/22 13:08:44:7072559] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:44:7083112] [INFO   ]: Spooler requested update
[10/05/22 13:08:44:8124714] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:44:8166792] [INFO   ]: Spooler requested update
[10/05/22 13:08:44:9125912] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:44:9202195] [INFO   ]: Spooler requested update
[10/05/22 13:08:45:0652774] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:45:0738324] [INFO   ]: Spooler requested update
[10/05/22 13:08:45:2824563] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:45:2902633] [INFO   ]: Spooler requested update
[10/05/22 13:08:45:4215545] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:45:4269373] [INFO   ]: Spooler requested update
[10/05/22 13:08:45:5741283] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:45:5811561] [INFO   ]: Spooler requested update
[10/05/22 13:08:45:7629970] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:45:7734020] [INFO   ]: Spooler requested update
[10/05/22 13:08:45:8742179] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:45:8762763] [INFO   ]: Spooler requested update
[10/05/22 13:08:45:9996120] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:46:0024837] [INFO   ]: Spooler requested update
[10/05/22 13:08:46:1232018] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:46:1285274] [INFO   ]: Spooler requested update
[10/05/22 13:08:46:2504039] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:46:2677912] [INFO   ]: Spooler requested update
[10/05/22 13:08:46:3913777] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:46:3951992] [INFO   ]: Spooler requested update
[10/05/22 13:08:46:4990755] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:46:5014826] [INFO   ]: Spooler requested update
[10/05/22 13:08:46:6236354] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:46:6317248] [INFO   ]: Spooler requested update
[10/05/22 13:08:46:7273274] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:46:7350835] [INFO   ]: Spooler requested update
[10/05/22 13:08:46:8308791] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:08:46:8327462] [INFO   ]: Spooler requested update
