[10/05/22 13:00:39:6725763] [INFO   ]: Logging started
[10/05/22 13:00:39:7096805] [INFO   ]: Starting Spooler receive
[10/05/22 13:00:40:9512027] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:40:9547356] [INFO   ]: Spooler requested update
[10/05/22 13:00:41:0616088] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:41:0629895] [INFO   ]: Spooler requested update
[10/05/22 13:00:41:1921284] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:41:1978056] [INFO   ]: Spooler requested update
[10/05/22 13:00:41:3018880] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:41:3028625] [INFO   ]: Spooler requested update
[10/05/22 13:00:41:4053426] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:41:4061506] [INFO   ]: Spooler requested update
[10/05/22 13:00:41:4924442] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:41:4928964] [INFO   ]: Spooler requested update
[10/05/22 13:00:41:5989620] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:41:6040064] [INFO   ]: Spooler requested update
[10/05/22 13:00:41:7224228] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:41:7235345] [INFO   ]: Spooler requested update
[10/05/22 13:00:41:8428244] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:41:8437787] [INFO   ]: Spooler requested update
[10/05/22 13:00:41:9345645] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:41:9352027] [INFO   ]: Spooler requested update
[10/05/22 13:00:42:0495191] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:42:0835085] [INFO   ]: Spooler requested update
[10/05/22 13:00:42:3177708] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:42:3186202] [INFO   ]: Spooler requested update
[10/05/22 13:00:42:4097036] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:42:4102412] [INFO   ]: Spooler requested update
[10/05/22 13:00:42:5242536] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:42:5274840] [INFO   ]: Spooler requested update
[10/05/22 13:00:42:6725350] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:42:6756107] [INFO   ]: Spooler requested update
[10/05/22 13:00:42:8400852] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:42:8517372] [INFO   ]: Spooler requested update
[10/05/22 13:00:42:9983509] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:43:0050367] [INFO   ]: Spooler requested update
[10/05/22 13:00:43:1473818] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:43:1519515] [INFO   ]: Spooler requested update
[10/05/22 13:00:43:2966450] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:43:3013290] [INFO   ]: Spooler requested update
[10/05/22 13:00:43:4424855] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:43:4447056] [INFO   ]: Spooler requested update
[10/05/22 13:00:43:6096467] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:43:6183071] [INFO   ]: Spooler requested update
[10/05/22 13:00:43:7885848] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:43:7933698] [INFO   ]: Spooler requested update
[10/05/22 13:00:43:9609297] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:43:9737812] [INFO   ]: Spooler requested update
[10/05/22 13:00:44:1731078] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:44:1817540] [INFO   ]: Spooler requested update
[10/05/22 13:00:44:3181332] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:44:3245827] [INFO   ]: Spooler requested update
[10/05/22 13:00:44:4882757] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:44:4929331] [INFO   ]: Spooler requested update
[10/05/22 13:00:44:6622757] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/22 13:00:44:6693496] [INFO   ]: Spooler requested update
[10/05/22 13:00:44:9837487] [DEBUG  ]: Recieving packet from Spooler of len 2
[10/05/2
