[09/05/22 15:32:53:3820124] [INFO   ]: Logging started
[09/05/22 15:32:53:3939527] [INFO   ]: Starting Spooler receive
[09/05/22 15:32:56:1001311] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:56:1006409] [INFO   ]: Spooler requested update
[09/05/22 15:32:56:3220847] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:56:3223050] [INFO   ]: Spooler requested update
[09/05/22 15:32:56:5056661] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:56:5058967] [INFO   ]: Spooler requested update
[09/05/22 15:32:56:6745896] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:56:6748112] [INFO   ]: Spooler requested update
[09/05/22 15:32:56:8452515] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:56:8454993] [INFO   ]: Spooler requested update
[09/05/22 15:32:57:0147493] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:57:0149746] [INFO   ]: Spooler requested update
[09/05/22 15:32:57:1830180] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:57:1832422] [INFO   ]: Spooler requested update
[09/05/22 15:32:57:3552358] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:57:3554610] [INFO   ]: Spooler requested update
[09/05/22 15:32:57:5255959] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:57:5258297] [INFO   ]: Spooler requested update
[09/05/22 15:32:57:6941508] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:57:6943496] [INFO   ]: Spooler requested update
[09/05/22 15:32:57:8714833] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:57:8717167] [INFO   ]: Spooler requested update
[09/05/22 15:32:58:0587907] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:58:0591039] [INFO   ]: Spooler requested update
[09/05/22 15:32:58:2457624] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:58:2459867] [INFO   ]: Spooler requested update
[09/05/22 15:32:58:4589670] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:58:4597198] [INFO   ]: Spooler requested update
[09/05/22 15:32:58:7383754] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:58:7394643] [INFO   ]: Spooler requested update
[09/05/22 15:32:59:0221873] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:59:0229246] [INFO   ]: Spooler requested update
[09/05/22 15:32:59:2458018] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:59:2465600] [INFO   ]: Spooler requested update
[09/05/22 15:32:59:5311656] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:59:5374792] [INFO   ]: Spooler requested update
[09/05/22 15:32:59:7982831] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:59:7989918] [INFO   ]: Spooler requested update
[09/05/22 15:33:00:0311810] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:33:00:0319623] [INFO   ]: Spooler requested update
[09/05/22 15:33:00:2439995] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:33:00:2452947] [INFO   ]: Spooler requested update
[09/05/22 15:33:00:4631102] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:33:00:4638140] [INFO   ]: Spooler requested update
[09/05/22 15:33:00:6809870] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:33:00:6817540] [INFO   ]: Spooler requested update
[09/05/22 15:33:00:9163550] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:33:00:9194607] [INFO   ]: Spooler requested update
[09/05/22 15:33:01:1531487] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:33:01:1541529] [INFO   ]: Spooler requested update
[09/05/22 15:33:01:3961947] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:33:01:3997659] [INFO   ]: Spooler requested update
[09/05/22 15:33:01:6281297] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:33:01:6288376] [INFO   ]: Spooler requested update
[09/05/22 15:33:01:8573885] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:33:01:8580764] [INFO   ]: Spooler requested update
[09/05/22 15:33:02:0757801] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:33:02:0765053] [INFO   ]: Spooler requested update
[09/05/22 15:33:02:3189141] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:33:02:3200395] [INFO   ]: Spooler requested update
[09/05/22 15:33:02:5680194] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:33:02:5689726] [INFO   ]: Spooler requested update
[09/05/22 15:33:02:7913464] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:33:02:7940887] [INFO   ]: Spooler requested update
[09/05/22 15:33:03:0224831] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:33:03:0232046] [INFO   ]: Spooler requested update
[09/05/22 15:33:03:2586402] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:33:03:2593624] [INFO   ]: Spooler requested update
[09/05/22 15:33:03:4967198] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:33:03:4974950] [INFO   ]: Spooler requested update
[09/05/22 15:33:03:7269089] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:33:03:7277739] [INFO   ]: Spooler requested update
[09/05/22 15:33:03:9761624] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:33:03:9774837] [INFO   ]: Spooler requested update
[09/05/22 15:33:04:2167882] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:33:04:2204256] [INFO   ]: Spooler requested update
[09/05/22 15:33:04:4753945] [DEBUG  ]: Recieving packet from Spooler of len 2
