[09/05/22 14:33:35:9450006] [INFO   ]: Logging started
[09/05/22 14:33:36:0097977] [INFO   ]: Starting Spooler receive
[09/05/22 14:33:50:2207572] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:50:2229838] [INFO   ]: Spooler requested update
[09/05/22 14:33:50:9408098] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:50:9419438] [INFO   ]: Spooler requested update
[09/05/22 14:33:51:5356601] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:51:5401283] [INFO   ]: Spooler requested update
[09/05/22 14:33:51:9199630] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:51:9204250] [INFO   ]: Spooler requested update
[09/05/22 14:33:52:3401288] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:52:3414195] [INFO   ]: Spooler requested update
[09/05/22 14:33:52:8279323] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:52:8293517] [INFO   ]: Spooler requested update
[09/05/22 14:33:53:3229306] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:53:3242656] [INFO   ]: Spooler requested update
[09/05/22 14:33:54:2040690] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:54:2073758] [INFO   ]: Spooler requested update
[09/05/22 14:33:54:7608249] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:54:7615128] [INFO   ]: Spooler requested update
[09/05/22 14:33:55:2590100] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:55:2594393] [INFO   ]: Spooler requested update
[09/05/22 14:33:55:7520485] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:55:7531875] [INFO   ]: Spooler requested update
[09/05/22 14:33:56:2429690] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:56:2440011] [INFO   ]: Spooler requested update
[09/05/22 14:33:56:7244985] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:56:7257780] [INFO   ]: Spooler requested update
[09/05/22 14:33:57:3954773] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:57:3980184] [INFO   ]: Spooler requested update
[09/05/22 14:33:58:6876991] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:58:6997280] [INFO   ]: Spooler requested update
[09/05/22 14:34:00:3522237] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:00:3553361] [INFO   ]: Spooler requested update
[09/05/22 14:34:01:3220252] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:01:3323300] [INFO   ]: Spooler requested update
[09/05/22 14:34:02:2673927] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:02:2710338] [INFO   ]: Spooler requested update
[09/05/22 14:34:02:9999940] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:03:0037147] [INFO   ]: Spooler requested update
[09/05/22 14:34:03:8831699] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:03:9002485] [INFO   ]: Spooler requested update
[09/05/22 14:34:04:7769155] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:04:7810317] [INFO   ]: Spooler requested update
[09/05/22 14:34:05:6197655] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:05:6219764] [INFO   ]: Spooler requested update
[09/05/22 14:34:06:5902507] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:06:5960290] [INFO   ]: Spooler requested update
[09/05/22 14:34:07:6840394] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:07:6888597] [INFO   ]: Spooler requested update
[09/05/22 14:34:08:6414336] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:08:6468789] [INFO   ]: Spooler requested update
[09/05/22 14:34:09:6393318] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:09:6456287] [INFO   ]: Spooler requested update
[09/05/22 14:34:10:5626068] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:10:5668404] [INFO   ]: Spooler requested update
[09/05/22 14:34:11:5932157] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/2
