[09/05/22 14:33:39:5097388] [INFO   ]: Logging started
[09/05/22 14:33:39:5474477] [INFO   ]: Starting Spooler receive
[09/05/22 14:33:50:3527524] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:50:3617019] [INFO   ]: Spooler requested update
[09/05/22 14:33:50:9656688] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:50:9672018] [INFO   ]: Spooler requested update
[09/05/22 14:33:51:5567024] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:51:5580018] [INFO   ]: Spooler requested update
[09/05/22 14:33:51:9286869] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:51:9291804] [INFO   ]: Spooler requested update
[09/05/22 14:33:52:3596363] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:52:3608471] [INFO   ]: Spooler requested update
[09/05/22 14:33:52:8498996] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:52:8511192] [INFO   ]: Spooler requested update
[09/05/22 14:33:53:3473334] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:53:3483183] [INFO   ]: Spooler requested update
[09/05/22 14:33:54:2442107] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:54:2448086] [INFO   ]: Spooler requested update
[09/05/22 14:33:54:7781157] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:54:7820484] [INFO   ]: Spooler requested update
[09/05/22 14:33:55:2803578] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:55:2812429] [INFO   ]: Spooler requested update
[09/05/22 14:33:55:7627498] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:55:7650439] [INFO   ]: Spooler requested update
[09/05/22 14:33:56:2561140] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:56:2565482] [INFO   ]: Spooler requested update
[09/05/22 14:33:56:7369541] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:56:7375889] [INFO   ]: Spooler requested update
[09/05/22 14:33:57:4731746] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:57:4759617] [INFO   ]: Spooler requested update
[09/05/22 14:33:58:9857523] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:59:0033479] [INFO   ]: Spooler requested update
[09/05/22 14:34:00:4280277] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:00:4340952] [INFO   ]: Spooler requested update
[09/05/22 14:34:01:4410407] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:01:4532985] [INFO   ]: Spooler requested update
[09/05/22 14:34:02:3408168] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:02:3468229] [INFO   ]: Spooler requested update
[09/05/22 14:34:03:0852282] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:03:0886322] [INFO   ]: Spooler requested update
[09/05/22 14:34:03:9780974] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:03:9828962] [INFO   ]: Spooler requested update
[09/05/22 14:34:04:8866022] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:04:8914467] [INFO   ]: Spooler requested update
[09/05/22 14:34:05:7062319] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:05:7088749] [INFO   ]: Spooler requested update
[09/05/22 14:34:06:6896252] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:06:6985593] [INFO   ]: Spooler requested update
[09/05/22 14:34:07:7745886] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:07:7800512] [INFO   ]: Spooler requested update
[09/05/22 14:34:08:7470817] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:08:7510902] [INFO   ]: Spooler requested update
[09/05/22 14:34:09:7359964] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:09:7505430] [INFO   ]: Spooler requested update
[09/05/22 14:34:10:6652474] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:10:6691032] [INFO   ]: Spooler requested update
[09/05/22 14:34:11:6800409] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/2
