[09/05/22 15:32:50:4581649] [INFO   ]: Logging started
[09/05/22 15:32:50:4692491] [INFO   ]: Starting Spooler receive
[09/05/22 15:32:56:0387340] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:56:0393756] [INFO   ]: Spooler requested update
[09/05/22 15:32:56:3084824] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:56:3087375] [INFO   ]: Spooler requested update
[09/05/22 15:32:56:4935871] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:56:4938780] [INFO   ]: Spooler requested update
[09/05/22 15:32:56:6637525] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:56:6640301] [INFO   ]: Spooler requested update
[09/05/22 15:32:56:8340440] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:56:8343341] [INFO   ]: Spooler requested update
[09/05/22 15:32:57:0040316] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:57:0043358] [INFO   ]: Spooler requested update
[09/05/22 15:32:57:1730047] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:57:1732462] [INFO   ]: Spooler requested update
[09/05/22 15:32:57:3440100] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:57:3443039] [INFO   ]: Spooler requested update
[09/05/22 15:32:57:5148737] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:57:5151487] [INFO   ]: Spooler requested update
[09/05/22 15:32:57:6844234] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:57:6846764] [INFO   ]: Spooler requested update
[09/05/22 15:32:57:8606663] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:57:8610592] [INFO   ]: Spooler requested update
[09/05/22 15:32:58:0477599] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:58:0480086] [INFO   ]: Spooler requested update
[09/05/22 15:32:58:2340345] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:58:2342997] [INFO   ]: Spooler requested update
[09/05/22 15:32:58:4183129] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:58:4193612] [INFO   ]: Spooler requested update
[09/05/22 15:32:58:6502615] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:58:6514706] [INFO   ]: Spooler requested update
[09/05/22 15:32:58:9856216] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:58:9864004] [INFO   ]: Spooler requested update
