[09/05/22 14:33:31:7846667] [INFO   ]: Logging started
[09/05/22 14:33:31:8492010] [INFO   ]: Starting Spooler receive
[09/05/22 14:33:50:0744341] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:50:0836529] [INFO   ]: Spooler requested update
[09/05/22 14:33:50:9078619] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:50:9093787] [INFO   ]: Spooler requested update
[09/05/22 14:33:51:5017163] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:51:5072614] [INFO   ]: Spooler requested update
[09/05/22 14:33:51:9124380] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:51:9132037] [INFO   ]: Spooler requested update
[09/05/22 14:33:52:3132419] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:52:3167168] [INFO   ]: Spooler requested update
[09/05/22 14:33:52:8035497] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:52:8051262] [INFO   ]: Spooler requested update
[09/05/22 14:33:53:2911794] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:53:2927041] [INFO   ]: Spooler requested update
[09/05/22 14:33:54:1562769] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:54:1571269] [INFO   ]: Spooler requested update
[09/05/22 14:33:54:7447136] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:54:7472364] [INFO   ]: Spooler requested update
[09/05/22 14:33:55:2356418] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:55:2402965] [INFO   ]: Spooler requested update
[09/05/22 14:33:55:6946792] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:55:6957921] [INFO   ]: Spooler requested update
[09/05/22 14:33:56:2229340] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:56:2240353] [INFO   ]: Spooler requested update
[09/05/22 14:33:56:6820800] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:56:6854847] [INFO   ]: Spooler requested update
[09/05/22 14:33:57:3199585] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:57:3223395] [INFO   ]: Spooler requested update
[09/05/22 14:33:58:3193881] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:58:3369839] [INFO   ]: Spooler requested update
[09/05/22 14:34:00:2820397] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:00:2850991] [INFO   ]: Spooler requested update
[09/05/22 14:34:01:2071003] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:01:2089441] [INFO   ]: Spooler requested update
[09/05/22 14:34:02:1885587] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:02:1914511] [INFO   ]: Spooler requested update
[09/05/22 14:34:02:9153195] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:02:9185092] [INFO   ]: Spooler requested update
[09/05/22 14:34:03:7972622] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:03:8042520] [INFO   ]: Spooler requested update
[09/05/22 14:34:04:6822252] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:04:6851493] [INFO   ]: Spooler requested update
[09/05/22 14:34:05:5378673] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:05:5403822] [INFO   ]: Spooler requested update
[09/05/22 14:34:06:4910058] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:06:4983945] [INFO   ]: Spooler requested update
[09/05/22 14:34:07:5936357] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:07:6008486] [INFO   ]: Spooler requested update
[09/05/22 14:34:08:5481042] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:08:5572205] [INFO   ]: Spooler requested update
[09/05/22 14:34:09:5332576] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:09:5377516] [INFO   ]: Spooler requested update
[09/05/22 14:34:10:4597797] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:10:4661489] [INFO   ]: Spooler requested update
[09/05/22 14:34:11:4980156] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/2
