[09/05/22 14:33:27:6102612] [INFO   ]: Logging started
[09/05/22 14:33:27:6603760] [INFO   ]: Starting Spooler receive
[09/05/22 14:33:27:6680187] [INFO   ]: Load Balancer server start
[09/05/22 14:33:27:6704691] [INFO   ]: Load Balancer Client Accept Thread Start
[09/05/22 14:33:27:6786477] [INFO   ]: Waiting for client to connect
[09/05/22 14:33:27:6835368] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:27:6846753] [INFO   ]: Recieving servers from spooler
[09/05/22 14:33:27:6850384] [INFO   ]: Recieve server done
[09/05/22 14:33:27:6853287] [INFO   ]: Replying to spooler
[09/05/22 14:33:49:8445011] [DEBUG  ]: Recieving packet from Spooler of len 352
[09/05/22 14:33:49:8458117] [INFO   ]: Recieving servers from spooler
[09/05/22 14:33:49:8499476] [DEBUG  ]: Recieved server: 127.0.0.1:10123 - 0
[09/05/22 14:33:49:8507557] [DEBUG  ]: Recieved server: 127.0.0.1:10124 - 0
[09/05/22 14:33:49:8511688] [DEBUG  ]: Recieved server: 127.0.0.1:10125 - 0
[09/05/22 14:33:49:8516259] [DEBUG  ]: Recieved server: 127.0.0.1:10126 - 0
[09/05/22 14:33:49:8521092] [DEBUG  ]: Recieved server: 127.0.0.1:10127 - 0
[09/05/22 14:33:49:8524769] [DEBUG  ]: Recieved server: 127.0.0.1:10128 - 0
[09/05/22 14:33:49:8529056] [DEBUG  ]: Recieved server: 127.0.0.1:10129 - 0
[09/05/22 14:33:49:8534398] [DEBUG  ]: Recieved server: 127.0.0.1:10130 - 0
[09/05/22 14:33:49:8541662] [DEBUG  ]: Recieved server: 127.0.0.1:10131 - 0
[09/05/22 14:33:49:8548525] [DEBUG  ]: Recieved server: 127.0.0.1:10132 - 0
[09/05/22 14:33:49:8554724] [DEBUG  ]: Recieved server: 127.0.0.1:10133 - 0
[09/05/22 14:33:49:8560084] [DEBUG  ]: Recieved server: 127.0.0.1:10134 - 0
[09/05/22 14:33:49:8564862] [DEBUG  ]: Recieved server: 127.0.0.1:10135 - 0
[09/05/22 14:33:49:8570916] [DEBUG  ]: Recieved server: 127.0.0.1:10136 - 0
[09/05/22 14:33:49:8576267] [DEBUG  ]: Recieved server: 127.0.0.1:10137 - 0
[09/05/22 14:33:49:8580444] [DEBUG  ]: Recieved server: 127.0.0.1:10138 - 0
[09/05/22 14:33:49:8584034] [DEBUG  ]: Recieved server: 127.0.0.1:10139 - 0
[09/05/22 14:33:49:8586027] [DEBUG  ]: Recieved server: 127.0.0.1:10140 - 0
[09/05/22 14:33:49:8594134] [DEBUG  ]: Recieved server: 127.0.0.1:10141 - 0
[09/05/22 14:33:49:8600002] [DEBUG  ]: Recieved server: 127.0.0.1:10142 - 0
[09/05/22 14:33:49:8607362] [DEBUG  ]: Recieved server: 127.0.0.1:10143 - 0
[09/05/22 14:33:49:8614468] [DEBUG  ]: Recieved server: 127.0.0.1:10144 - 0
[09/05/22 14:33:49:8621616] [DEBUG  ]: Recieved server: 127.0.0.1:10145 - 0
[09/05/22 14:33:49:8629126] [DEBUG  ]: Recieved server: 127.0.0.1:10146 - 0
[09/05/22 14:33:49:8637563] [DEBUG  ]: Recieved server: 127.0.0.1:10147 - 0
[09/05/22 14:33:49:8648997] [DEBUG  ]: Recieved server: 127.0.0.1:10148 - 0
[09/05/22 14:33:49:8746875] [DEBUG  ]: Recieved server: 127.0.0.1:10149 - 0
[09/05/22 14:33:49:8758147] [DEBUG  ]: Recieved server: 127.0.0.1:10150 - 0
