[09/05/22 15:32:52:4018972] [INFO   ]: Logging started
[09/05/22 15:32:52:4139930] [INFO   ]: Starting Spooler receive
[09/05/22 15:32:56:0797843] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:56:0801653] [INFO   ]: Spooler requested update
[09/05/22 15:32:56:3179009] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:56:3182347] [INFO   ]: Spooler requested update
[09/05/22 15:32:56:5012762] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:56:5015034] [INFO   ]: Spooler requested update
[09/05/22 15:32:56:6707114] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:56:6709375] [INFO   ]: Spooler requested update
[09/05/22 15:32:56:8411042] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:56:8413434] [INFO   ]: Spooler requested update
[09/05/22 15:32:57:0110931] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:57:0113199] [INFO   ]: Spooler requested update
[09/05/22 15:32:57:1797968] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:57:1800024] [INFO   ]: Spooler requested update
[09/05/22 15:32:57:3512434] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:57:3514787] [INFO   ]: Spooler requested update
[09/05/22 15:32:57:5217632] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:57:5219861] [INFO   ]: Spooler requested update
[09/05/22 15:32:57:6909829] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:57:6911980] [INFO   ]: Spooler requested update
[09/05/22 15:32:57:8679224] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:57:8681479] [INFO   ]: Spooler requested update
[09/05/22 15:32:58:0552456] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:58:0554765] [INFO   ]: Spooler requested update
[09/05/22 15:32:58:2417838] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:58:2420227] [INFO   ]: Spooler requested update
[09/05/22 15:32:58:4444552] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:58:4452792] [INFO   ]: Spooler requested update
[09/05/22 15:32:58:7065749] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:58:7076083] [INFO   ]: Spooler requested update
[09/05/22 15:32:59:0081324] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:59:0088795] [INFO   ]: Spooler requested update
[09/05/22 15:32:59:2271787] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:59:2278973] [INFO   ]: Spooler requested update
[09/05/22 15:32:59:5022264] [DEBUG  ]: Recieving packet from Spooler of len 2
