[09/05/22 14:33:37:9073416] [INFO   ]: Logging started
[09/05/22 14:33:37:9451404] [INFO   ]: Starting Spooler receive
[09/05/22 14:33:50:2860346] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:50:2892526] [INFO   ]: Spooler requested update
[09/05/22 14:33:50:9562315] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:50:9573437] [INFO   ]: Spooler requested update
[09/05/22 14:33:51:5491982] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:51:5497676] [INFO   ]: Spooler requested update
[09/05/22 14:33:51:9262718] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:51:9266296] [INFO   ]: Spooler requested update
[09/05/22 14:33:52:3514707] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:52:3535316] [INFO   ]: Spooler requested update
[09/05/22 14:33:52:8409075] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:52:8422881] [INFO   ]: Spooler requested update
[09/05/22 14:33:53:3352521] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:53:3376570] [INFO   ]: Spooler requested update
[09/05/22 14:33:54:2252686] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:54:2264434] [INFO   ]: Spooler requested update
[09/05/22 14:33:54:7711240] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:54:7718406] [INFO   ]: Spooler requested update
[09/05/22 14:33:55:2751642] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:55:2760792] [INFO   ]: Spooler requested update
[09/05/22 14:33:55:7585864] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:55:7591361] [INFO   ]: Spooler requested update
[09/05/22 14:33:56:2534121] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:56:2538603] [INFO   ]: Spooler requested update
[09/05/22 14:33:56:7325918] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:56:7334527] [INFO   ]: Spooler requested update
[09/05/22 14:33:57:4372281] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:57:4401553] [INFO   ]: Spooler requested update
[09/05/22 14:33:58:8036067] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:58:8405156] [INFO   ]: Spooler requested update
[09/05/22 14:34:00:3909484] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:00:4014853] [INFO   ]: Spooler requested update
[09/05/22 14:34:01:3796660] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:01:3971901] [INFO   ]: Spooler requested update
[09/05/22 14:34:02:3091797] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:02:3141657] [INFO   ]: Spooler requested update
[09/05/22 14:34:03:0445957] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:03:0484247] [INFO   ]: Spooler requested update
[09/05/22 14:34:03:9423981] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:03:9469089] [INFO   ]: Spooler requested update
[09/05/22 14:34:04:8403021] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:04:8471317] [INFO   ]: Spooler requested update
[09/05/22 14:34:05:6678080] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:05:6704263] [INFO   ]: Spooler requested update
[09/05/22 14:34:06:6400280] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:06:6480600] [INFO   ]: Spooler requested update
[09/05/22 14:34:07:7316256] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:07:7360627] [INFO   ]: Spooler requested update
[09/05/22 14:34:08:6959390] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:08:7050832] [INFO   ]: Spooler requested update
[09/05/22 14:34:09:6964516] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:09:7012828] [INFO   ]: Spooler requested update
[09/05/22 14:34:10:6208133] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:10:6242193] [INFO   ]: Spooler requested update
[09/05/22 14:34:11:6473694] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/2
