[09/05/22 15:32:52:9436737] [INFO   ]: Logging started
[09/05/22 15:32:52:9555046] [INFO   ]: Starting Spooler receive
[09/05/22 15:32:56:0915689] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:56:0919388] [INFO   ]: Spooler requested update
[09/05/22 15:32:56:3203135] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:56:3205401] [INFO   ]: Spooler requested update
[09/05/22 15:32:56:5037424] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:56:5040895] [INFO   ]: Spooler requested update
[09/05/22 15:32:56:6726883] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:56:6729096] [INFO   ]: Spooler requested update
[09/05/22 15:32:56:8430160] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:56:8435601] [INFO   ]: Spooler requested update
[09/05/22 15:32:57:0130105] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:57:0132929] [INFO   ]: Spooler requested update
[09/05/22 15:32:57:1815716] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:57:1817773] [INFO   ]: Spooler requested update
[09/05/22 15:32:57:3533101] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:57:3535295] [INFO   ]: Spooler requested update
[09/05/22 15:32:57:5236905] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:57:5239249] [INFO   ]: Spooler requested update
[09/05/22 15:32:57:6927364] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:57:6929523] [INFO   ]: Spooler requested update
[09/05/22 15:32:57:8699499] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:57:8701617] [INFO   ]: Spooler requested update
[09/05/22 15:32:58:0572212] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:58:0574312] [INFO   ]: Spooler requested update
[09/05/22 15:32:58:2439553] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:58:2441734] [INFO   ]: Spooler requested update
[09/05/22 15:32:58:4507812] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:58:4515554] [INFO   ]: Spooler requested update
