[09/05/22 14:33:36:7359341] [INFO   ]: Logging started
[09/05/22 14:33:36:7919456] [INFO   ]: Starting Spooler receive
[09/05/22 14:33:50:2442775] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:50:2468595] [INFO   ]: Spooler requested update
[09/05/22 14:33:50:9452029] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:50:9498117] [INFO   ]: Spooler requested update
[09/05/22 14:33:51:5422973] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:51:5428574] [INFO   ]: Spooler requested update
[09/05/22 14:33:51:9233371] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:51:9241210] [INFO   ]: Spooler requested update
[09/05/22 14:33:52:3441706] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:52:3452496] [INFO   ]: Spooler requested update
[09/05/22 14:33:52:8340312] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:52:8362078] [INFO   ]: Spooler requested update
[09/05/22 14:33:53:3277445] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:53:3293317] [INFO   ]: Spooler requested update
[09/05/22 14:33:54:2106957] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:54:2204376] [INFO   ]: Spooler requested update
[09/05/22 14:33:54:7672413] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:54:7680468] [INFO   ]: Spooler requested update
[09/05/22 14:33:55:2603934] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:55:2607926] [INFO   ]: Spooler requested update
[09/05/22 14:33:55:7552430] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:55:7561461] [INFO   ]: Spooler requested update
[09/05/22 14:33:56:2468066] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:56:2501539] [INFO   ]: Spooler requested update
[09/05/22 14:33:56:7276843] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:56:7290755] [INFO   ]: Spooler requested update
[09/05/22 14:33:57:4134639] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:57:4162957] [INFO   ]: Spooler requested update
[09/05/22 14:33:58:7141442] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:58:7413134] [INFO   ]: Spooler requested update
[09/05/22 14:34:00:3674750] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:00:3693791] [INFO   ]: Spooler requested update
[09/05/22 14:34:01:3447268] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:01:3562558] [INFO   ]: Spooler requested update
[09/05/22 14:34:02:2832928] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:02:2858955] [INFO   ]: Spooler requested update
[09/05/22 14:34:03:0132412] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:03:0180335] [INFO   ]: Spooler requested update
[09/05/22 14:34:03:9095554] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:03:9134513] [INFO   ]: Spooler requested update
[09/05/22 14:34:04:8051661] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:04:8144849] [INFO   ]: Spooler requested update
[09/05/22 14:34:05:6435574] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:05:6468069] [INFO   ]: Spooler requested update
[09/05/22 14:34:06:6084630] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:06:6149237] [INFO   ]: Spooler requested update
[09/05/22 14:34:07:7028026] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:07:7064059] [INFO   ]: Spooler requested update
[09/05/22 14:34:08:6591097] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:08:6649455] [INFO   ]: Spooler requested update
[09/05/22 14:34:09:6573336] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:09:6632773] [INFO   ]: Spooler requested update
[09/05/22 14:34:10:5831926] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:10:5889409] [INFO   ]: Spooler requested update
[09/05/22 14:34:11:6123821] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/2
