[09/05/22 15:32:55:4193160] [INFO   ]: Logging started
[09/05/22 15:32:55:4314721] [INFO   ]: Starting Spooler receive
[09/05/22 15:32:56:1377246] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:56:1381003] [INFO   ]: Spooler requested update
[09/05/22 15:32:56:3300279] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:56:3302285] [INFO   ]: Spooler requested update
[09/05/22 15:32:56:5135308] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:56:5137938] [INFO   ]: Spooler requested update
[09/05/22 15:32:56:6813517] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:56:6815580] [INFO   ]: Spooler requested update
[09/05/22 15:32:56:8521184] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:56:8523492] [INFO   ]: Spooler requested update
[09/05/22 15:32:57:0217693] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:57:0219819] [INFO   ]: Spooler requested update
[09/05/22 15:32:57:1900929] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:57:1903061] [INFO   ]: Spooler requested update
[09/05/22 15:32:57:3621344] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:57:3623477] [INFO   ]: Spooler requested update
[09/05/22 15:32:57:5323260] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:57:5325461] [INFO   ]: Spooler requested update
[09/05/22 15:32:57:7011939] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:57:7013926] [INFO   ]: Spooler requested update
[09/05/22 15:32:57:8784221] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:57:8786290] [INFO   ]: Spooler requested update
[09/05/22 15:32:58:0663489] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:58:0666054] [INFO   ]: Spooler requested update
[09/05/22 15:32:58:2543925] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:58:2546203] [INFO   ]: Spooler requested update
[09/05/22 15:32:58:4836717] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:58:4844292] [INFO   ]: Spooler requested update
[09/05/22 15:32:58:8143279] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:58:8153415] [INFO   ]: Spooler requested update
[09/05/22 15:32:59:0496849] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 15:32:59:0503928] [INFO   ]: Spooler requested update
[09/05/22 15:32:59:2733886] [DEBUG  ]: Recieving packet from Spooler of len 2
