[09/05/22 14:33:43:2334536] [INFO   ]: Logging started
[09/05/22 14:33:43:2962890] [INFO   ]: Starting Spooler receive
[09/05/22 14:33:50:4248683] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:50:4259693] [INFO   ]: Spooler requested update
[09/05/22 14:33:50:9897815] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:50:9911184] [INFO   ]: Spooler requested update
[09/05/22 14:33:51:5741528] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:51:5749665] [INFO   ]: Spooler requested update
[09/05/22 14:33:51:9388068] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:51:9392423] [INFO   ]: Spooler requested update
[09/05/22 14:33:52:3803622] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:52:3815674] [INFO   ]: Spooler requested update
[09/05/22 14:33:52:8702850] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:52:8714469] [INFO   ]: Spooler requested update
[09/05/22 14:33:53:3714144] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:53:3727931] [INFO   ]: Spooler requested update
[09/05/22 14:33:54:2993771] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:54:3008886] [INFO   ]: Spooler requested update
[09/05/22 14:33:54:8095297] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:54:8103717] [INFO   ]: Spooler requested update
[09/05/22 14:33:55:2959590] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:55:2986492] [INFO   ]: Spooler requested update
[09/05/22 14:33:55:7741776] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:55:7746868] [INFO   ]: Spooler requested update
[09/05/22 14:33:56:2659730] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:56:2670789] [INFO   ]: Spooler requested update
[09/05/22 14:33:56:7475564] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:56:7481018] [INFO   ]: Spooler requested update
[09/05/22 14:33:57:5537170] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:57:5558531] [INFO   ]: Spooler requested update
[09/05/22 14:33:59:3455227] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:59:3517831] [INFO   ]: Spooler requested update
[09/05/22 14:34:00:5131805] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:00:5153658] [INFO   ]: Spooler requested update
[09/05/22 14:34:01:5215964] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:01:5234527] [INFO   ]: Spooler requested update
[09/05/22 14:34:02:4176002] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:02:4201165] [INFO   ]: Spooler requested update
[09/05/22 14:34:03:1825475] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:03:1891869] [INFO   ]: Spooler requested update
[09/05/22 14:34:04:0560147] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:04:0681108] [INFO   ]: Spooler requested update
[09/05/22 14:34:04:9686765] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:04:9845520] [INFO   ]: Spooler requested update
[09/05/22 14:34:05:7835801] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:05:7876988] [INFO   ]: Spooler requested update
[09/05/22 14:34:06:8022232] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:06:8094923] [INFO   ]: Spooler requested update
[09/05/22 14:34:07:8687910] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:07:8722387] [INFO   ]: Spooler requested update
[09/05/22 14:34:08:8353946] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:08:8455933] [INFO   ]: Spooler requested update
[09/05/22 14:34:09:8328967] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:09:8371491] [INFO   ]: Spooler requested update
[09/05/22 14:34:10:7528564] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:10:7642100] [INFO   ]: Spooler requested update
[09/05/22 14:34:11:7746964] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/2
