[09/05/22 14:33:45:2710090] [INFO   ]: Logging started
[09/05/22 14:33:45:3232066] [INFO   ]: Starting Spooler receive
[09/05/22 14:33:50:4628560] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:50:4643618] [INFO   ]: Spooler requested update
[09/05/22 14:33:51:0023439] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:51:0036850] [INFO   ]: Spooler requested update
[09/05/22 14:33:51:5825767] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:51:5872478] [INFO   ]: Spooler requested update
[09/05/22 14:33:51:9418995] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:51:9422676] [INFO   ]: Spooler requested update
[09/05/22 14:33:52:3918472] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:52:3930663] [INFO   ]: Spooler requested update
[09/05/22 14:33:52:8798870] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:52:8816743] [INFO   ]: Spooler requested update
[09/05/22 14:33:53:3838447] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:53:3852386] [INFO   ]: Spooler requested update
[09/05/22 14:33:54:3180572] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:54:3261993] [INFO   ]: Spooler requested update
[09/05/22 14:33:54:8192881] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:54:8200204] [INFO   ]: Spooler requested update
[09/05/22 14:33:55:3089925] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:55:3093797] [INFO   ]: Spooler requested update
[09/05/22 14:33:55:7780575] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:55:7793414] [INFO   ]: Spooler requested update
[09/05/22 14:33:56:2716780] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:56:2720701] [INFO   ]: Spooler requested update
[09/05/22 14:33:56:7520024] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:56:7524475] [INFO   ]: Spooler requested update
[09/05/22 14:33:57:5926416] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:57:6023057] [INFO   ]: Spooler requested update
[09/05/22 14:33:59:5560732] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:33:59:5907785] [INFO   ]: Spooler requested update
[09/05/22 14:34:00:5558536] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:00:5608775] [INFO   ]: Spooler requested update
[09/05/22 14:34:01:5543290] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:01:5574240] [INFO   ]: Spooler requested update
[09/05/22 14:34:02:4627877] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:02:4651653] [INFO   ]: Spooler requested update
[09/05/22 14:34:03:2302914] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:03:2342563] [INFO   ]: Spooler requested update
[09/05/22 14:34:04:1128249] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:04:1211173] [INFO   ]: Spooler requested update
[09/05/22 14:34:05:0303109] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:05:0377725] [INFO   ]: Spooler requested update
[09/05/22 14:34:05:8326689] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:05:8375481] [INFO   ]: Spooler requested update
[09/05/22 14:34:06:8570125] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:06:8661515] [INFO   ]: Spooler requested update
[09/05/22 14:34:07:9212328] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:07:9254018] [INFO   ]: Spooler requested update
[09/05/22 14:34:08:8997419] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:08:9035890] [INFO   ]: Spooler requested update
[09/05/22 14:34:09:8877569] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:09:8956053] [INFO   ]: Spooler requested update
[09/05/22 14:34:10:8083473] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/22 14:34:10:8155885] [INFO   ]: Spooler requested update
[09/05/22 14:34:11:8356175] [DEBUG  ]: Recieving packet from Spooler of len 2
[09/05/2
